250,1,0.245117,45
250,1,0.421406,286
250,1,0.300154,312
250,1,0.3276,307
250,1,0.41189,320
250,1,0.299724,325
250,1,0.241674,339
250,1,0.477826,343
250,1,0.48545,368
250,1,0.170933,369
250,1,0.640242,368
250,1,0.513259,377
250,1,0.152856,382
250,1,0.51024,374
250,1,0.14664,376
250,1,0.587051,355
250,1,0.097258,373
250,1,0.181378,375
250,1,0.233026,352
250,1,0.109031,378
250,1,0.154806,370
250,1,0.0303743,368
250,1,0.0790267,413
250,1,0.124145,366
250,1,0.202005,370
250,1,0.342347,381
250,1,0.290676,379
250,1,0.314787,352
250,1,0.649204,398
250,1,0.163667,372
250,1,0.23727,393
250,1,0.251571,341
250,1,0.071201,364
250,1,0.428589,362
250,1,0.330587,371
250,1,0.372435,381
250,1,0.133474,363
250,1,0.123666,373
250,1,0.0986442,358
250,1,0.601933,385
250,1,0.0270557,365
250,1,0.323147,367
250,1,0.749705,367
250,1,0.384896,365
250,1,0.111779,364
250,1,0.213363,377
250,1,0.458532,363
250,1,0.164413,354
250,1,0.0824267,354
250,1,0.128779,395
250,1,0.487843,352
250,1,0.182506,370
250,1,0.204395,352
250,1,0.0377147,352
250,1,0.1053,359
250,1,0.192355,339
250,1,0.333857,379
250,1,0.58378,388
250,1,0.0659482,362
250,1,0.107745,372
250,1,0.108135,375
250,1,0.144287,367
250,1,0.270999,373
250,1,0.17866,343
250,1,0.374072,372
250,1,0.167395,382
250,1,0.0171537,383
250,1,0.233162,387
250,1,0.205208,376
250,1,0.202052,379
250,1,0.153828,393
250,1,0.152672,362
250,1,0.197436,365
250,1,0.201547,372
250,1,0.0666803,383
250,1,0.373791,367
250,1,0.134725,353
250,1,0.0877152,379
250,1,0.257626,381
250,1,0.227526,386
250,1,0.118851,343
250,1,0.515441,381
250,1,0.351376,373
250,1,0.206879,381
250,1,0.106764,348
250,1,0.131135,364
250,1,0.121283,388
250,1,0.19868,351
250,1,0.222209,369
250,1,0.460364,375
250,1,0.0454776,389
250,1,0.0295488,359
250,1,0.552395,361
250,1,0.443335,364
250,1,0.246814,375
250,1,0.135257,355
250,1,0.0701949,358
250,1,0.154932,405
250,1,0.115509,378
250,1,0.251872,357
250,1,0.255358,368
500,1,0.539861,403
500,1,0.0761996,477
500,1,0.155564,461
500,1,0.0536779,465
500,1,0.0607474,473
500,1,0.0535021,441
500,1,0.0635513,430
500,1,0.133149,424
500,1,0.253758,448
500,1,0.18455,427
500,1,0.0435761,446
500,1,0.294652,441
500,1,0.0216604,464
500,1,0.0548251,442
500,1,0.163127,432
500,1,0.00908073,451
500,1,0.19087,443
500,1,0.213248,452
500,1,0.101907,442
500,1,0.0191777,424
500,1,0.0337112,445
500,1,0.0391667,447
500,1,0.17867,454
500,1,0.256757,459
500,1,0.0685121,473
500,1,0.0483125,707
500,1,0.297517,452
500,1,0.128554,484
500,1,0.131351,456
500,1,0.0772577,431
500,1,0.0837157,422
500,1,0.255915,433
500,1,0.0655843,447
500,1,0.369109,445
500,1,0.184031,443
500,1,0.126621,445
500,1,0.0211449,440
500,1,0.213126,432
500,1,0.150538,429
500,1,0.106855,431
500,1,0.0497696,446
500,1,0.258425,443
500,1,0.0642193,512
500,1,0.165585,435
500,1,0.161879,443
500,1,0.0425176,442
500,1,0.03784,426
500,1,0.0702609,472
500,1,0.0634501,451
500,1,0.0510172,524
500,1,0.140304,434
500,1,0.185866,424
500,1,0.103493,512
500,1,0.129136,461
500,1,0.09995,494
500,1,0.282601,473
500,1,0.0944896,481
500,1,0.366912,487
500,1,0.0909556,435
500,1,0.299679,457
500,1,0.0355732,510
500,1,0.00351037,626
500,1,0.0292011,459
500,1,0.36716,659
500,1,0.260037,538
500,1,0.0191386,502
500,1,0.0622331,506
500,1,0.00381259,472
500,1,0.147562,447
500,1,0.0642268,450
500,1,0.100416,454
500,1,0.180306,452
500,1,0.228797,461
500,1,0.198701,479
500,1,0.045518,430
500,1,0.0422285,431
500,1,0.22816,449
500,1,0.078481,433
500,1,0.0661216,429
500,1,0.135993,441
500,1,0.280839,436
500,1,0.042245,453
500,1,0.192332,409
500,1,0.0739452,430
500,1,0.192633,445
500,1,0.182353,420
500,1,0.135633,429
500,1,0.181055,443
500,1,0.0916867,448
500,1,0.100879,427
500,1,0.145861,439
500,1,0.0208504,419
500,1,0.0176952,430
500,1,0.0809714,420
500,1,0.0913077,430
500,1,0.0820071,449
500,1,0.232965,439
500,1,0.173172,436
500,1,0.0216918,430
500,1,0.114646,430
500,1,0.137937,431
1000,1,0.113062,431
1000,1,0.0457584,759
1000,1,0.0355638,705
1000,1,0.091764,722
1000,1,0.216748,701
1000,1,0.157201,687
1000,1,0.117669,682
1000,1,0.00217906,673
1000,1,0.0524064,671
1000,1,0.0538924,720
1000,1,0.0744465,664
1000,1,0.0389349,669
