160,1,0.245117,53
160,1,0.315445,116
160,1,0.444402,160
160,1,0.199566,162
160,1,0.418818,163
160,1,0.629308,159
160,1,0.0108857,169
160,1,0.121167,166
160,1,0.591422,174
160,1,0.467233,168
160,1,0.243544,163
160,1,0.0814919,206
160,1,0.221785,171
160,1,0.422732,186
160,1,0.635239,188
160,1,0.0942373,175
160,1,0.13676,192
160,1,0.54342,179
160,1,0.10829,213
160,1,0.345156,194
160,1,0.315435,182
320,1,0.113723,204
320,1,0.0316764,233
320,1,0.0799708,203
320,1,0.109296,230
320,1,0.0271055,247
320,1,0.184959,260
320,1,0.454613,245
320,1,0.00222144,246
320,1,0.188209,245
320,1,0.00544192,250
320,1,0.255947,251
320,1,0.264906,305
320,1,0.0315418,312
320,1,0.140885,339
320,1,0.313288,309
320,1,0.16221,329
320,1,0.163658,305
320,1,0.29097,303
320,1,0.0832226,307
320,1,0.211337,345
320,1,0.0075424,374
640,1,0.0893697,313
640,1,0.0625572,502
640,1,0.0370698,463
640,1,0.0636391,447
640,1,0.0608268,430
640,1,0.121068,384
640,1,0.123477,382
640,1,0.0983371,380
640,1,0.0908687,361
640,1,0.100001,335
640,1,0.0677134,344
640,1,0.0777537,327
640,1,0.0966243,329
640,1,0.112859,320
640,1,0.267593,332
640,1,0.0986527,363
640,1,0.00328823,341
640,1,0.0579386,356
640,1,0.191368,342
640,1,0.0896345,347
640,1,0.16758,383
160,0,0.0451675,336
160,0,0.144323,265
160,0,0.0975463,263
160,0,0.0548393,504
160,0,0.00724331,240
160,0,0.182003,382
160,0,0.164335,1091
160,0,0.103872,523
160,0,0.129386,839
160,0,0.0892372,4945
160,0,0.0632355,4831
160,0,0.245827,1323
160,0,0.143946,250
160,0,0.147772,5941
160,0,0.210872,286
160,0,0.141363,329
160,0,0.143687,287
160,0,0.0539803,423
160,0,0.0573428,200
160,0,0.101757,340
160,0,0.110789,280
320,0,0.129549,256
320,0,0.13929,689
320,0,0.0761776,458
320,0,0.153141,577
320,0,0.0514463,442
320,0,0.147721,421
320,0,0.21736,2278
320,0,0.0789247,749
320,0,0.139882,994
320,0,0.0520135,371
320,0,0.12706,640
320,0,0.0284163,1741
320,0,0.0909926,564
320,0,0.0732389,322
320,0,0.077522,511
320,0,0.169207,8333
320,0,0.101282,325
320,0,0.0783053,396
320,0,0.136067,410
320,0,0.171802,369
320,0,0.0916121,719
640,0,0.114209,364
640,0,0.127191,1086
640,0,0.0990758,703
640,0,0.0258006,1407
640,0,0.11028,659
640,0,0.0130702,1316
640,0,0.0364735,797
640,0,0.21375,2023
640,0,0.134876,1760
640,0,0.0401397,679
640,0,0.177282,1417
640,0,0.0120258,979
640,0,0.10334,630
640,0,0.0460299,566
640,0,0.0714049,546
640,0,0.0259733,564
640,0,0.0127042,823
640,0,0.0563963,1201
640,0,0.0996669,721
640,0,0.0690938,696
640,0,0.180923,1918
