320,0,0.245117,37
320,0,0.0835569,274
320,0,0.0842402,393
320,0,0.143147,522
320,0,0.074761,505
320,0,0.153247,576
320,0,0.0572673,1053
320,0,0.0388103,442
320,0,0.113599,819
320,0,0.053595,2037
320,0,0.139968,1658
320,0,0.184703,1329
320,0,0.0739912,8258
320,0,0.11556,390
320,0,0.161666,379
320,0,0.133751,378
320,0,0.168535,462
320,0,0.152478,686
320,0,0.116171,388
320,0,0.132949,1080
320,0,0.0356556,330
320,2,0.0387398,376
320,2,0.0102878,422
320,2,0.0179767,404
320,2,0.0439231,438
320,2,0.015308,460
320,2,0.010951,408
320,2,0.0245965,462
320,2,0.0232907,469
320,2,0.0462602,475
320,2,0.0448686,422
320,2,0.0215058,460
320,2,0.015717,462
320,2,0.0481184,521
320,2,0.024106,460
320,2,0.0191995,514
320,2,0.00901324,534
320,2,0.00674607,628
320,2,0.0201894,572
320,2,0.0111148,520
320,2,0.031409,566
320,2,0.016896,542
