20,1,0.245117,4043
20,1,2.91551,759
20,1,1.71325,126
20,1,0.847941,140
20,1,1.45846,130
20,1,1.34783,154
20,1,2.15318,161
20,1,1.51227,139
20,1,0.967314,143
20,1,0.3646,369
20,1,0.605357,266
20,1,0.544134,171
20,1,1.64715,201
20,1,1.42275,211
20,1,0.395366,278
20,1,2.9713,156
20,1,1.72198,314
20,1,0.219792,234
20,1,0.904342,237
20,1,0.87703,234
20,1,1.50551,291
40,1,1.33952,263
40,1,0.151743,192
40,1,0.0896902,155
40,1,0.285578,192
40,1,1.34384,204
40,1,0.758665,200
40,1,2.0237,158
40,1,2.18418,194
40,1,0.7575,166
40,1,0.969578,209
40,1,0.989049,156
40,1,0.628007,178
40,1,0.207083,163
40,1,0.28039,141
40,1,0.261719,179
40,1,1.35542,202
40,1,0.879735,176
40,1,1.58963,163
40,1,0.564057,155
40,1,0.672432,146
40,1,1.06491,168
80,1,0.672551,144
80,1,0.618183,195
80,1,0.300726,160
80,1,0.337536,162
80,1,0.520053,289
80,1,0.502449,306
80,1,0.385083,245
80,1,0.513271,269
80,1,0.540916,186
80,1,0.529237,347
80,1,0.635976,181
80,1,0.780078,187
80,1,0.386223,212
80,1,0.545056,196
80,1,0.658066,202
80,1,0.279108,168
80,1,0.626443,153
80,1,0.121433,169
80,1,0.691272,158
80,1,0.0353409,168
80,1,0.419153,192
160,1,0.687289,187
160,1,0.0589865,201
160,1,0.248946,208
160,1,0.503512,213
160,1,0.165875,173
160,1,0.621292,283
160,1,0.646911,266
160,1,0.615534,221
160,1,0.535135,243
160,1,0.335012,285
160,1,0.550422,201
160,1,0.116821,226
160,1,0.561622,192
160,1,0.273992,154
160,1,0.0976907,199
160,1,0.284982,196
160,1,0.31497,176
160,1,0.260955,189
160,1,0.333016,187
160,1,0.0724248,197
160,1,0.149721,190
320,1,0.577615,183
320,1,0.0921487,477
320,1,0.135956,343
320,1,0.170385,310
320,1,0.232278,203
320,1,0.204469,295
320,1,0.238179,297
320,1,0.210541,309
320,1,0.0427549,279
320,1,0.116632,240
320,1,0.0396156,232
320,1,0.124909,504
320,1,0.127845,361
320,1,0.1006,319
320,1,0.0435644,330
320,1,0.144623,309
320,1,0.301454,578
320,1,0.072604,662
320,1,0.147067,469
320,1,0.110554,318
320,1,0.023117,250
640,1,0.180275,359
640,1,0.0148787,325
640,1,0.166363,316
640,1,0.0334204,381
640,1,0.110499,310
640,1,0.063486,356
640,1,0.0992804,329
640,1,0.152907,312
640,1,0.0740289,302
640,1,0.0899471,321
640,1,0.0462804,303
640,1,0.0436395,307
640,1,0.108607,386
640,1,0.0400956,324
640,1,0.308265,308
640,1,0.164229,317
640,1,0.0652141,396
640,1,0.219718,326
640,1,0.049762,376
640,1,0.0360904,340
640,1,0.0739944,357
1280,1,0.0838275,394
1280,1,0.0887576,852
1280,1,0.100219,776
1280,1,0.0811302,723
1280,1,0.0352308,741
1280,1,0.0115511,747
1280,1,0.0345072,740
1280,1,0.0270383,707
1280,1,0.0624726,710
1280,1,0.154218,751
1280,1,0.0237413,714
1280,1,0.0329083,713
1280,1,0.0594354,713
1280,1,0.0265335,707
1280,1,0.027942,734
1280,1,0.0737515,724
1280,1,0.0726162,711
1280,1,0.0688138,710
1280,1,0.0247986,720
1280,1,0.108313,715
1280,1,0.0744939,707
